row_id,age_years,employment_length_years,annual_income_eur,loan_amount_eur,loan_duration_months,num_past_due,num_open_loans,credit_history_length_years,savings_balance_eur,checking_balance_eur,installment_rate_pct,debt_to_income_ratio,has_guarantor,housing_status,purpose,marital_status,education_level,num_dependents,has_phone,foreign_worker,commute_distance_km,digital_literacy_score,smartphone_usage_hours,online_purchase_count_last_month,late_night_activity_ratio,cash_withdrawal_ratio,returned_credit
666,39,1.3,18579,2156,36,0,2,14.7,0,1822,13.17,0.21,0,own,home_improvement,married,secondary,1,1,0,12.4,60.2,4.0,3,0.42,0.6,1
667,27,15.7,10503,17958,24,0,2,7.0,0,1195,21.27,0.95,0,mortgage,car,single,primary,0,1,0,22.2,91.0,4.6,6,0.64,0.76,0
668,42,4.4,23654,1159,24,0,0,19.4,0,-629,16.84,0.62,0,rent,vacation,single,secondary,1,0,0,13.4,77.5,8.0,7,0.24,0.52,0
669,23,7.2,54377,19727,24,0,0,0.1,4513,-910,16.22,0.98,0,mortgage,business,married,secondary,0,1,0,5.2,45.8,1.9,4,0.29,0.6,0
670,30,1.4,18569,25177,24,2,4,6.0,0,1479,13.95,0.6,0,rent,home_improvement,single,tertiary,0,1,0,2.1,50.8,2.0,8,0.34,0.51,0
671,51,0.4,37951,14705,24,0,5,22.3,0,2356,12.69,0.71,0,rent,home_improvement,married,secondary,2,1,0,7.1,81.7,3.3,3,0.62,0.52,0
672,33,4.6,48630,12841,60,1,4,13.0,0,2404,8.81,0.48,0,mortgage,car,married,primary,1,1,0,22.8,37.5,1.7,3,0.33,0.58,1
673,37,6.6,26260,4324,36,0,5,9.1,678,1333,14.39,0.34,0,rent,car,married,primary,2,1,0,5.7,40.9,1.2,9,0.43,0.79,1
674,26,19.7,21384,9309,12,0,1,2.0,8591,4980,17.8,0.94,0,rent,home_improvement,divorced,tertiary,3,1,0,11.8,65.2,2.3,3,0.23,0.48,1
675,58,9.9,43888,9038,24,0,3,37.0,3223,411,3.0,0.36,0,mortgage,vacation,single,secondary,0,1,0,5.1,73.3,2.5,4,0.17,0.7,1
676,38,7.0,28861,10580,36,2,3,16.5,3686,1882,12.34,0.56,0,mortgage,home_improvement,single,primary,2,0,0,17.3,87.2,3.7,6,0.25,0.63,1
677,51,6.5,13147,12629,24,0,4,32.1,4938,-615,17.39,0.74,0,rent,other,married,primary,4,1,0,9.3,31.6,2.7,5,0.15,0.5,0
678,25,8.3,14117,15789,48,0,2,0.0,5519,-1290,9.1,0.97,0,rent,medical,married,tertiary,1,1,1,28.7,56.6,3.8,3,0.25,0.54,0
679,48,8.4,27184,9109,48,3,6,18.1,0,2396,20.73,0.26,0,mortgage,business,single,tertiary,1,1,1,19.5,55.4,4.5,5,0.1,0.63,1
680,37,0.7,60118,11505,36,1,0,5.2,2726,-737,6.4,0.55,0,mortgage,furniture,divorced,tertiary,0,1,0,8.7,92.3,3.5,2,0.2,0.62,1
681,30,5.0,138557,6760,24,0,4,14.6,1886,681,20.1,0.21,0,mortgage,furniture,single,secondary,1,1,0,4.1,27.7,2.0,5,0.51,0.37,1
682,41,3.1,38050,84013,12,0,2,12.5,5421,-1186,14.68,0.72,0,own,home_improvement,single,primary,1,1,0,16.8,44.9,2.4,6,0.28,0.72,0
683,44,6.7,90332,4037,24,1,3,24.8,2542,1620,4.93,0.53,0,mortgage,other,married,primary,1,1,0,25.3,84.8,2.5,3,0.13,0.87,1
684,46,3.9,10246,21984,60,3,1,20.0,0,755,6.59,0.44,0,own,vacation,single,tertiary,0,1,0,41.6,61.7,5.1,3,0.13,0.63,0
685,22,0.1,18196,11591,48,0,4,0.0,23523,1106,5.67,0.71,0,rent,car,married,secondary,0,1,0,17.1,63.8,2.0,7,0.22,0.45,0
686,54,8.4,21136,4433,48,0,2,27.6,15216,-751,9.14,0.49,0,mortgage,other,married,primary,0,1,0,14.9,52.9,1.9,3,0.24,0.48,1
687,25,3.7,31919,4675,24,0,6,5.2,5384,-418,4.49,0.48,0,rent,business,married,tertiary,2,1,0,47.4,79.0,3.0,5,0.47,0.75,1
688,41,5.9,44225,5806,36,1,0,13.8,186638,929,13.73,0.85,0,own,home_improvement,married,tertiary,1,1,0,28.7,96.2,4.6,6,0.2,0.77,1
689,68,0.9,43003,22700,36,0,2,43.8,0,1651,3.91,1.12,0,mortgage,business,married,primary,2,1,0,7.7,66.2,2.4,3,0.13,0.66,0
690,36,6.0,12926,9744,48,1,2,12.3,0,148,11.0,0.49,0,mortgage,home_improvement,single,tertiary,0,0,0,11.5,45.2,6.8,10,0.71,0.45,1
691,53,0.2,38188,16545,60,0,3,31.7,71314,-925,11.84,0.56,0,own,education,single,tertiary,0,1,0,7.6,42.1,2.2,7,0.24,0.43,1
692,61,19.9,25599,8165,12,1,4,33.2,0,1021,6.96,0.68,0,rent,car,single,secondary,0,1,0,18.8,78.1,1.2,5,0.17,0.36,1
693,28,6.3,36090,10280,36,2,4,6.2,0,895,24.23,0.39,1,rent,business,married,primary,2,1,0,31.5,79.2,5.9,4,0.32,0.89,1
694,40,7.7,28991,57707,24,1,4,16.3,20583,2600,5.6,0.52,0,own,home_improvement,single,tertiary,2,0,0,15.7,59.6,2.3,3,0.1,0.38,0
695,52,10.5,135459,5218,48,2,3,32.3,0,1745,10.56,0.55,0,mortgage,car,single,tertiary,1,1,0,15.1,49.5,5.5,7,0.46,0.87,1
696,44,1.7,42455,2494,60,1,4,19.8,2412,102,9.75,0.56,0,mortgage,car,married,primary,4,1,0,16.9,69.3,4.4,3,0.56,0.7,1
697,31,5.5,59616,5165,12,1,6,13.8,5308,1425,11.1,0.87,0,rent,car,single,secondary,4,1,0,11.1,67.4,2.2,2,0.23,0.87,1
698,25,0.7,51026,7152,36,1,2,0.0,29573,-367,13.16,0.57,0,mortgage,other,single,secondary,2,1,0,13.6,63.0,1.9,12,0.14,0.33,1
699,58,5.9,52601,13930,24,1,2,38.6,26740,1563,4.09,0.55,0,mortgage,home_improvement,divorced,primary,1,1,0,29.8,88.8,1.7,3,0.22,0.69,1
700,46,14.2,57611,5687,48,0,2,28.8,15012,-137,11.32,0.91,0,mortgage,medical,single,tertiary,0,0,0,4.3,59.8,6.6,3,0.3,0.82,1
701,32,4.0,42912,28970,48,2,6,5.9,21053,106,8.45,0.86,0,mortgage,home_improvement,married,primary,2,1,0,10.6,65.3,4.9,4,0.37,0.61,0
702,18,1.4,69963,38128,48,0,1,0.0,2386,1214,14.76,0.49,0,own,furniture,married,tertiary,1,1,0,19.1,48.9,5.9,7,0.13,0.51,1
703,32,6.6,149795,6064,36,0,4,10.5,0,-1072,10.69,0.54,0,mortgage,other,married,tertiary,0,1,1,8.0,60.6,9.0,6,0.28,0.75,1
704,39,6.5,23069,3810,36,1,4,13.7,0,2107,8.35,0.41,0,own,education,single,secondary,1,1,0,3.4,79.3,2.9,3,0.08,0.66,1
705,31,18.0,28513,7572,48,0,4,14.9,0,1143,22.66,0.87,0,own,vacation,divorced,tertiary,1,1,0,7.1,68.0,3.3,4,0.3,0.63,1
706,31,2.1,15443,9034,60,0,6,7.8,0,824,7.99,0.38,0,rent,vacation,married,tertiary,0,0,0,18.1,62.7,3.9,7,0.17,0.47,1
707,48,11.7,63695,4103,24,0,4,24.4,23663,1303,10.69,0.65,0,mortgage,business,married,secondary,0,1,0,17.6,67.5,2.1,4,0.72,0.6,1
708,41,4.2,36422,5492,24,0,1,21.1,2628,-174,13.35,0.86,0,own,furniture,married,secondary,1,1,0,7.3,95.2,3.3,6,0.45,0.64,1
709,47,11.9,27629,20389,48,0,1,20.1,0,1248,15.65,0.67,0,mortgage,medical,married,secondary,0,1,0,4.7,90.0,3.3,3,0.4,0.63,0
710,37,2.7,78101,3662,12,0,4,15.1,6951,2688,7.16,0.23,0,mortgage,other,married,tertiary,0,1,0,9.9,56.7,6.4,3,0.23,0.41,1
711,25,4.2,10572,3129,36,0,2,0.6,0,1322,11.28,0.68,0,mortgage,car,married,secondary,2,1,0,12.6,60.6,5.8,2,0.34,0.78,1
712,51,19.9,21540,2817,48,0,0,19.9,6207,-462,3.23,0.32,0,rent,car,single,tertiary,4,1,0,10.6,64.1,2.4,4,0.22,0.7,1
713,46,0.9,12606,3578,60,0,1,17.3,0,-94,17.53,0.48,0,mortgage,car,married,tertiary,0,1,0,10.9,51.3,3.6,2,0.21,0.73,1
714,46,3.5,35816,21065,12,2,2,19.3,1549,450,4.81,0.91,0,mortgage,car,married,secondary,4,1,0,10.0,44.3,1.3,8,0.33,0.61,1
715,19,20.9,38033,3243,24,1,2,0.0,2024,2032,12.06,0.52,0,mortgage,car,single,secondary,2,1,0,4.9,54.9,2.1,3,0.39,0.22,1
716,46,11.6,12748,12150,60,2,6,14.1,4139,197,4.17,0.75,1,rent,medical,married,secondary,0,1,0,14.6,47.4,2.0,5,0.28,0.81,0
717,47,12.4,16587,9082,48,1,1,28.7,4996,1748,12.15,0.45,0,rent,furniture,divorced,secondary,0,1,0,1.5,41.1,5.0,7,0.65,0.75,1
718,26,30.4,14133,9122,24,0,2,0.0,9396,2122,16.84,0.9,0,mortgage,home_improvement,single,secondary,1,1,0,54.5,61.0,3.4,2,0.43,0.35,0
719,51,7.3,47945,12749,60,0,3,25.9,0,-2445,7.25,0.32,0,own,home_improvement,single,primary,0,1,0,20.8,43.8,5.5,2,0.74,0.53,1
720,26,9.4,118242,9368,60,1,4,0.0,6626,-1448,22.03,0.75,1,own,vacation,married,secondary,0,1,0,17.7,59.6,3.6,2,0.38,0.36,1
721,33,3.0,26232,8351,60,0,1,11.0,13174,1607,8.25,0.89,0,mortgage,home_improvement,married,primary,1,1,0,6.6,55.9,3.7,3,0.62,0.5,1
722,47,6.6,18827,2500,24,1,6,26.5,6170,-2820,6.33,0.64,0,own,car,married,secondary,2,1,0,23.4,50.5,2.6,9,0.47,0.7,1
723,37,3.6,9725,5563,36,2,1,8.6,21744,665,7.77,0.89,0,mortgage,car,married,primary,0,1,0,26.1,52.5,2.3,6,0.24,0.71,0
724,40,5.8,18456,3788,60,0,4,26.0,2869,53,7.35,1.14,0,rent,business,divorced,primary,0,1,0,7.9,50.0,2.6,5,0.46,0.48,0
725,19,12.0,32682,18111,36,0,3,0.0,5173,1884,8.4,0.62,0,mortgage,business,single,secondary,1,1,0,3.5,46.9,4.7,2,0.12,0.42,0
726,34,4.5,13258,13280,36,1,3,7.1,8310,-212,6.15,0.71,0,own,business,married,primary,4,1,0,5.1,48.8,2.9,4,0.2,0.46,0
727,52,1.6,37311,41753,36,0,2,33.3,0,2949,13.49,0.75,0,mortgage,vacation,married,tertiary,2,1,0,3.4,74.3,2.0,1,0.19,0.52,0
728,44,6.4,36613,4350,48,0,2,19.3,0,945,11.26,0.98,0,free,other,married,secondary,0,1,0,35.0,79.3,8.1,3,0.71,0.56,1
729,52,1.4,32364,5872,48,1,2,26.0,0,-879,11.54,0.7,0,own,medical,single,secondary,0,1,0,29.3,61.0,2.0,4,0.45,0.79,0
730,57,1.0,13592,6732,24,0,2,38.1,4799,601,22.13,0.62,0,own,education,married,tertiary,1,1,0,22.6,66.8,5.0,5,0.63,0.45,1
731,46,7.9,53743,12448,60,0,2,29.4,2738,-405,13.42,0.17,0,mortgage,medical,married,secondary,0,1,0,19.4,33.9,3.1,8,0.29,0.51,1
732,34,8.9,30341,13746,12,0,0,17.7,0,-5,24.49,0.5,0,rent,business,married,primary,3,0,0,27.1,59.3,2.8,1,0.09,0.55,0
733,56,5.8,25290,7681,36,0,2,36.2,1138,1560,15.15,0.94,0,own,furniture,single,primary,2,1,0,9.8,66.1,2.0,1,0.18,0.75,0
734,34,21.5,9978,17725,24,3,2,11.5,0,1499,7.54,0.84,0,rent,business,married,secondary,2,1,0,4.5,40.4,1.5,3,0.43,0.42,0
735,27,7.5,53225,8843,48,0,4,5.9,0,-491,4.61,0.48,0,rent,furniture,single,secondary,1,1,0,6.8,74.6,9.5,1,0.36,0.44,1
736,33,1.0,24809,2249,12,0,4,1.5,31987,666,10.52,0.48,0,own,vacation,single,secondary,2,1,0,1.9,50.9,8.2,4,0.4,0.38,1
737,52,4.9,20905,3119,24,0,2,31.7,7590,-224,9.09,0.84,0,rent,furniture,married,secondary,0,1,0,17.0,46.9,3.5,3,0.16,0.81,0
738,23,9.9,92159,1793,36,1,3,0.0,0,669,12.85,0.76,0,mortgage,vacation,single,secondary,2,1,1,9.0,87.5,3.5,2,0.29,0.59,1
739,50,5.2,27097,6321,48,0,5,25.4,4399,-1386,14.76,0.41,0,rent,furniture,married,secondary,0,1,0,19.6,80.3,2.6,1,0.46,0.32,1
740,50,6.9,22950,9102,36,0,4,28.4,6490,1144,23.37,0.58,0,own,furniture,married,primary,0,1,0,10.5,83.3,3.9,5,0.45,0.47,1
741,38,13.7,29912,11163,36,1,2,11.6,607,1287,11.52,0.95,0,rent,medical,married,secondary,1,1,0,14.0,82.0,7.8,8,0.26,0.46,0
742,27,0.5,22522,9835,24,0,3,0.0,9402,1147,21.75,0.31,0,mortgage,car,divorced,secondary,0,1,1,9.7,79.1,5.1,5,0.57,0.61,1
743,36,2.4,78774,9373,36,0,3,14.5,6282,1636,5.96,0.5,0,mortgage,home_improvement,single,primary,0,1,0,6.7,49.6,2.3,2,0.27,0.74,1
744,41,10.1,16121,4663,48,0,2,13.5,8720,62,19.18,0.82,0,own,business,married,secondary,2,1,0,13.2,45.4,2.8,3,0.17,0.68,1
745,18,3.9,17602,5096,36,1,2,0.0,4367,410,15.74,0.67,1,mortgage,furniture,single,tertiary,0,0,1,6.6,59.8,8.3,4,0.41,0.64,1
746,40,2.8,56232,7862,24,1,1,17.4,6293,-81,18.08,0.36,0,mortgage,business,married,secondary,1,1,0,48.2,66.1,2.5,2,0.27,0.36,1
747,39,6.9,33888,5624,48,1,2,16.8,8445,1924,14.87,0.71,0,own,education,single,secondary,2,1,0,6.8,58.8,3.9,1,0.09,0.64,1
748,42,0.2,15121,9468,48,0,1,24.3,0,1825,6.46,0.66,0,mortgage,medical,married,tertiary,0,1,0,3.7,69.4,1.5,6,0.17,0.47,1
749,33,4.7,63762,22957,24,0,1,5.2,2250,881,18.85,0.61,1,own,car,married,secondary,3,1,0,14.4,61.8,3.8,5,0.15,0.32,1
750,48,5.8,21080,5064,12,0,3,27.3,4428,945,12.84,0.53,0,own,car,married,secondary,1,1,0,11.9,34.1,3.7,3,0.24,0.41,1
751,22,13.6,7003,39560,12,1,1,0.0,7204,-195,10.05,0.37,0,own,vacation,single,tertiary,0,1,0,11.2,56.4,6.7,5,0.5,0.43,0
752,27,0.3,21762,4961,24,1,1,0.4,4283,838,12.83,0.4,0,mortgage,business,married,secondary,0,1,0,6.2,68.9,5.6,2,0.47,0.82,1
753,44,3.1,29614,7653,36,0,1,22.1,2655,1329,7.86,0.7,0,mortgage,car,single,primary,2,1,0,14.9,45.6,3.8,0,0.29,0.59,1
754,48,0.2,52885,46586,36,0,2,19.0,0,-363,16.67,0.18,0,own,business,single,tertiary,0,1,0,19.7,94.9,1.0,2,0.29,0.49,1
755,38,3.8,61101,6220,36,0,2,13.2,0,643,13.18,0.39,0,own,business,married,tertiary,1,1,0,7.6,84.6,10.9,6,0.59,0.37,1
756,32,3.8,55325,18818,36,1,4,8.6,3403,758,8.51,0.53,0,own,car,single,secondary,0,1,0,19.8,45.5,4.6,2,0.42,0.41,1
757,49,18.7,51079,17141,24,0,3,18.9,3285,-416,18.79,0.67,1,mortgage,other,married,secondary,0,1,0,18.4,57.1,5.7,6,0.22,0.45,1
758,35,4.9,57513,16053,24,1,3,10.3,0,2037,15.88,1.13,0,mortgage,vacation,married,primary,0,1,0,22.6,65.4,1.5,6,0.21,0.45,0
759,48,0.0,27334,6325,48,0,3,18.3,8472,2510,7.88,0.42,0,mortgage,home_improvement,single,secondary,0,1,1,5.0,80.1,10.8,4,0.35,0.42,1
760,46,7.5,17033,2935,48,0,3,18.0,740,12,23.94,0.57,0,rent,business,single,secondary,1,1,0,25.5,57.3,1.1,3,0.54,0.52,1
761,21,7.1,9092,8988,48,0,3,0.0,12998,982,13.25,0.54,0,mortgage,business,married,secondary,0,0,0,9.5,41.8,1.0,4,0.1,0.52,0
762,43,0.2,37444,22685,12,0,2,17.7,2499,-632,13.32,0.95,0,rent,other,divorced,primary,0,1,0,5.6,79.7,2.8,8,0.16,0.55,1
763,41,6.0,18734,10344,24,0,2,10.5,0,-1016,11.69,0.71,0,mortgage,car,married,secondary,3,1,0,5.4,60.7,3.9,2,0.42,0.3,0
764,41,18.7,19998,27747,36,1,0,22.1,9279,1015,12.71,0.4,0,mortgage,vacation,married,secondary,3,1,1,23.4,73.0,3.2,1,0.52,0.57,0
765,59,1.0,27663,7938,12,1,4,38.6,5967,2298,9.14,0.27,0,mortgage,car,married,primary,4,1,0,14.8,78.5,2.2,7,0.09,0.65,1
766,44,5.4,24070,10202,36,3,2,29.8,9434,-331,19.56,0.45,1,own,business,divorced,secondary,0,1,0,15.6,77.6,4.8,4,0.29,0.17,1
767,51,4.7,17891,12272,48,0,6,35.7,2173,207,4.61,0.32,1,free,home_improvement,married,secondary,1,1,0,10.4,57.3,2.6,3,0.14,0.21,1
768,33,3.5,22927,4601,24,0,2,7.0,1469,1741,6.68,0.59,0,own,vacation,single,secondary,3,1,0,13.5,48.7,4.1,1,0.57,0.48,1
769,42,5.6,13870,45511,12,1,4,14.3,0,16,20.21,0.59,0,rent,business,married,secondary,1,0,0,16.7,74.1,3.4,3,0.53,0.38,0
770,52,6.4,29697,3965,48,1,2,37.5,10805,1849,10.83,0.71,0,rent,furniture,married,secondary,4,1,0,31.8,76.9,2.1,3,0.13,0.42,1
771,33,4.0,26016,15744,48,2,1,10.0,1420,3195,10.75,0.64,0,mortgage,home_improvement,single,secondary,0,0,0,0.7,69.8,1.2,1,0.43,0.53,1
772,24,5.6,30235,5143,60,0,4,0.0,2421,608,10.84,0.79,0,rent,car,single,primary,0,1,0,18.1,83.5,4.7,5,0.4,0.39,1
773,47,4.1,31875,26578,24,0,3,19.3,14018,358,10.92,0.6,0,free,car,married,secondary,2,0,0,11.0,68.4,7.9,4,0.23,0.76,0
774,29,0.1,61146,31269,36,0,1,10.1,0,-1146,18.18,0.36,0,own,vacation,married,secondary,1,1,0,11.6,95.3,2.4,2,0.4,0.4,1
775,24,2.1,17141,8677,24,1,4,0.0,5735,-1863,12.72,0.91,0,free,business,married,tertiary,2,1,1,4.9,68.2,4.2,2,0.04,0.54,0
776,29,6.0,47889,2295,36,1,1,7.2,10715,1237,6.97,0.53,1,rent,home_improvement,divorced,primary,2,0,0,12.0,58.5,2.1,4,0.25,0.67,1
777,47,1.4,36722,19561,48,2,1,16.1,0,-372,15.95,0.73,0,free,car,married,tertiary,1,1,1,16.6,64.3,2.4,4,0.08,0.47,1
778,36,2.6,22906,11029,24,2,2,5.3,0,151,8.84,0.1,0,own,furniture,single,primary,1,1,0,10.6,71.2,2.3,5,0.38,0.53,1
779,27,0.2,65648,6820,36,0,4,1.7,0,1653,16.18,0.3,0,mortgage,business,single,tertiary,0,1,0,7.1,48.1,6.4,5,0.34,0.67,1
780,36,1.4,73835,5819,36,1,6,13.3,2698,1421,20.03,0.25,1,own,education,married,secondary,1,1,0,12.2,61.0,5.1,4,0.23,0.63,1
781,35,1.2,56850,5044,24,1,1,13.4,5394,1684,15.7,0.35,0,free,other,single,secondary,0,0,0,11.6,34.4,2.3,5,0.29,0.49,1
782,25,5.0,15537,29424,24,0,2,5.1,58700,1299,19.34,0.56,0,mortgage,furniture,single,primary,2,1,0,7.2,38.3,5.6,4,0.39,0.69,0
783,38,7.1,65873,4388,48,1,6,8.9,12307,-706,9.29,0.35,0,own,furniture,married,primary,1,1,0,6.9,66.5,6.0,4,0.53,0.44,1
784,35,0.9,76179,23107,12,0,2,7.3,2872,2732,15.95,0.2,0,mortgage,home_improvement,divorced,tertiary,0,1,0,2.3,55.6,2.9,3,0.46,0.19,1
785,42,23.7,55084,18761,36,0,4,20.6,1541,-95,13.54,0.72,1,own,education,married,primary,2,1,0,12.7,44.2,5.8,6,0.59,0.7,1
786,52,0.6,24196,10840,48,3,3,31.1,0,1865,21.32,0.97,0,mortgage,home_improvement,married,primary,0,1,0,4.2,47.4,4.4,5,0.33,0.64,0
787,38,2.3,50091,17036,36,0,6,16.2,0,-1912,13.07,0.83,0,free,furniture,single,secondary,1,1,0,14.5,40.7,2.9,3,0.02,0.6,0
788,30,11.1,41408,9108,12,1,4,3.3,5187,-1291,25.15,1.01,0,rent,business,single,tertiary,0,1,1,7.3,78.3,3.3,4,0.26,0.49,0
789,37,12.6,63249,1996,24,1,3,17.3,0,-229,3.37,0.49,0,own,business,single,secondary,1,0,0,3.7,63.3,1.6,2,0.16,0.72,1
790,48,9.3,18652,18003,24,0,1,24.4,731,463,9.45,0.72,0,mortgage,medical,divorced,secondary,2,1,0,0.6,63.8,3.5,12,0.13,0.54,0
791,53,0.8,83043,23336,24,3,3,33.9,4237,846,14.68,0.73,0,free,medical,married,secondary,0,1,0,7.4,67.3,1.3,1,0.51,0.62,1
792,28,16.0,17199,10492,48,0,3,0.0,1886,664,8.96,0.37,0,mortgage,other,married,tertiary,1,1,0,7.4,63.5,3.2,2,0.17,0.62,1
793,61,10.6,52177,7008,36,0,4,35.7,0,1110,16.49,0.66,0,own,home_improvement,single,primary,0,1,0,23.2,77.0,5.1,6,0.34,0.74,1
794,39,8.0,39270,5404,36,2,0,21.8,3280,-1387,19.97,0.48,0,mortgage,car,married,secondary,1,1,0,14.2,46.6,3.0,8,0.11,0.48,1
795,44,4.6,50683,8544,48,0,1,23.3,7821,1317,22.32,0.3,0,rent,home_improvement,single,tertiary,0,1,0,12.7,73.6,2.2,5,0.14,0.5,1
796,54,1.1,21126,10580,36,1,4,36.4,4655,1682,9.66,0.51,0,rent,home_improvement,single,secondary,3,1,0,26.4,57.6,4.6,6,0.07,0.61,1
797,50,1.0,14873,5167,12,1,3,21.1,4903,1124,14.92,0.73,0,mortgage,home_improvement,single,primary,0,1,0,16.8,79.2,1.2,5,0.11,0.77,1
798,39,5.0,21378,5967,60,0,3,15.5,2594,1740,4.52,0.69,0,mortgage,home_improvement,married,primary,1,1,0,16.7,75.7,6.2,5,0.23,0.76,1
799,45,6.4,49060,4403,48,0,5,25.8,0,1895,9.51,0.66,0,rent,home_improvement,single,primary,2,1,0,12.2,73.9,3.3,1,0.07,0.5,1
800,37,4.5,22214,15953,48,0,2,17.0,1508,1652,8.61,0.64,0,own,business,married,secondary,1,1,0,5.4,69.0,2.4,4,0.15,0.47,0
801,47,4.3,11853,7690,48,0,2,28.5,7844,661,14.27,0.93,0,free,car,single,primary,1,1,0,12.1,62.2,2.1,6,0.15,0.55,1
802,38,9.2,8886,7701,24,0,2,18.9,2399,1351,5.89,0.3,0,own,business,married,primary,0,1,0,20.4,33.6,3.4,2,0.08,0.41,1
803,38,13.3,38235,6400,36,0,3,17.9,4787,-217,8.41,0.63,1,mortgage,home_improvement,single,secondary,0,1,0,9.0,67.8,2.7,3,0.55,0.21,1
804,32,14.9,49040,20640,36,0,0,11.3,3598,2684,13.37,0.5,0,own,business,single,tertiary,1,1,1,5.5,55.6,8.3,7,0.03,0.56,1
805,40,10.8,40526,10638,48,2,2,11.1,7223,2268,21.39,0.53,0,mortgage,furniture,married,primary,1,1,0,2.2,64.5,2.2,3,0.19,0.69,0
806,22,3.6,82799,13395,48,0,2,1.8,14179,2661,8.56,0.99,0,own,medical,single,primary,2,1,0,13.0,68.3,3.4,6,0.52,0.61,1
807,43,5.7,18494,22938,12,2,1,15.7,512,701,19.67,0.53,0,rent,medical,married,secondary,0,1,0,14.3,46.4,2.2,8,0.66,0.71,0
808,25,5.9,38597,7897,24,0,1,4.0,5462,-882,24.16,0.17,0,own,car,married,primary,0,1,0,19.4,83.8,5.8,4,0.47,0.66,1
809,44,1.5,46724,25703,36,0,4,21.3,14345,257,5.39,0.47,0,free,education,single,secondary,4,1,0,5.5,50.4,2.0,3,0.18,0.65,1
810,26,2.0,13966,12112,36,2,0,3.2,21510,-691,6.63,0.49,0,rent,other,divorced,secondary,0,1,0,3.4,66.8,2.6,3,0.13,0.66,0
811,28,3.3,31375,33194,36,1,3,0.0,5680,1946,13.56,0.68,0,mortgage,other,married,secondary,2,1,1,14.0,68.3,1.5,5,0.24,0.3,0
812,23,1.6,18462,14064,12,0,1,0.0,0,1857,6.21,0.16,0,own,car,divorced,tertiary,0,1,0,4.5,53.1,2.2,6,0.18,0.33,1
813,49,15.9,38476,20747,24,0,4,32.3,0,617,5.69,0.45,0,mortgage,furniture,single,secondary,0,1,0,10.2,62.3,4.5,3,0.34,0.49,1
814,42,6.6,40221,13698,24,0,2,14.3,9124,-705,23.88,0.98,1,own,education,married,secondary,0,1,0,12.5,56.0,1.5,5,0.5,0.67,1
815,36,9.7,95431,7916,36,1,4,9.7,0,1122,21.67,0.45,0,own,business,single,tertiary,0,1,0,14.7,62.1,2.3,3,0.33,0.9,1
816,28,2.8,71188,8580,24,0,1,3.2,1736,-661,10.52,1.08,1,own,home_improvement,married,secondary,1,1,0,26.3,66.8,1.9,6,0.52,0.84,0
817,36,13.6,26092,9198,24,0,3,14.6,2336,1570,19.76,0.52,0,rent,business,married,secondary,0,1,0,6.9,60.2,5.9,5,0.09,0.55,1
818,48,14.8,19001,9617,24,0,0,28.0,5244,-358,20.74,0.29,0,rent,business,divorced,tertiary,2,1,0,24.5,54.8,3.7,3,0.42,0.44,1
819,37,4.1,25740,13346,24,1,3,15.7,0,1932,15.29,0.43,0,mortgage,car,married,secondary,1,1,0,28.5,62.3,3.9,3,0.08,0.79,1
820,31,9.2,66506,3776,24,0,3,14.2,4869,2120,12.13,0.6,0,own,other,married,secondary,0,1,0,8.8,50.0,2.4,4,0.07,0.7,1
821,20,0.5,15322,5720,24,1,1,0.0,4253,1003,11.52,0.4,0,mortgage,car,married,primary,1,1,1,1.2,58.3,1.6,1,0.4,0.45,1
822,55,1.8,32479,18210,36,1,3,30.6,55406,-586,8.83,0.71,1,rent,furniture,single,tertiary,0,0,0,11.4,80.5,4.9,0,0.43,0.58,0
823,46,1.4,19547,5625,12,0,2,23.7,10777,288,19.99,0.73,0,mortgage,business,married,secondary,0,1,0,26.5,81.6,2.0,1,0.6,0.32,1
824,46,2.6,15146,29274,60,0,1,24.2,12381,2535,3.61,0.7,1,rent,car,single,secondary,2,1,0,8.6,73.9,3.3,2,0.29,0.5,0
825,38,4.3,59209,21726,48,2,2,9.2,6058,588,15.99,0.36,1,mortgage,vacation,divorced,secondary,2,1,0,22.9,68.3,3.0,2,0.72,0.78,1
826,44,5.4,62076,13008,48,2,3,17.1,10993,2988,6.91,0.23,0,rent,home_improvement,married,secondary,1,1,0,1.4,39.7,1.3,4,0.52,0.64,1
827,25,20.5,10954,2923,48,0,3,1.6,1075,131,5.37,0.4,0,rent,other,divorced,primary,0,1,0,11.0,50.2,5.9,1,0.15,0.63,1
828,44,16.3,27413,11306,24,2,0,24.1,907,-1198,11.94,0.42,0,own,car,single,primary,0,0,0,42.0,68.6,3.3,8,0.06,0.84,1
829,47,3.5,14281,11688,12,0,0,21.6,1611,-271,10.22,0.18,0,rent,home_improvement,married,secondary,1,1,0,4.1,70.9,4.5,6,0.07,0.84,0
830,33,0.2,31037,9335,48,0,0,6.7,10018,747,11.88,0.67,0,own,car,married,tertiary,4,1,0,4.0,73.8,3.7,5,0.34,0.78,1
831,27,18.3,31442,10648,36,0,0,0.8,2623,-164,12.72,0.72,0,own,car,married,secondary,3,1,1,10.8,74.9,7.4,3,0.4,0.43,1
832,40,6.9,26809,10094,48,0,1,19.0,7937,1129,6.91,0.58,0,rent,education,single,secondary,0,1,0,14.0,64.9,5.0,2,0.28,0.38,1
